////////////////////////////////////////////////////////////////////
SOLUTION = long03;
2010-01-05, 17, L;
2010-01-05, 18, L;
2010-01-05, 15, E;
2010-01-05, 16, E;
2010-01-05, 13, L;
2010-01-05, 11, L;
2010-01-05, 12, E;
2010-01-05, 20, N;
2010-01-05, 48, D;
2010-01-05, 47, DH;
2010-01-05, 10, E;
2010-01-06, 35, N;
2010-01-06, 34, L;
2010-01-06, 39, L;
2010-01-06, 37, E;
2010-01-06, 38, L;
2010-01-06, 42, D;
2010-01-06, 22, E;
2010-01-06, 23, N;
2010-01-06, 25, E;
2010-01-06, 27, DH;
2010-01-06, 29, E;
2010-01-06, 1, N;
2010-01-06, 7, E;
2010-01-06, 6, L;
2010-01-06, 32, E;
2010-01-06, 31, N;
2010-01-06, 9, L;
2010-01-06, 19, L;
2010-01-06, 17, L;
2010-01-06, 18, N;
2010-01-06, 14, E;
2010-01-06, 11, L;
2010-01-06, 12, D;
2010-01-06, 21, DH;
2010-01-06, 48, E;
2010-01-06, 45, D;
2010-01-06, 44, D;
2010-01-06, 47, D;
2010-01-06, 46, N;
2010-01-07, 35, D;
2010-01-07, 36, D;
2010-01-07, 33, E;
2010-01-07, 34, L;
2010-01-07, 39, N;
2010-01-07, 37, L;
2010-01-07, 42, E;
2010-01-07, 40, N;
2010-01-07, 22, D;
2010-01-07, 23, E;
2010-01-07, 24, E;
2010-01-07, 26, E;
2010-01-07, 27, D;
2010-01-07, 29, E;
2010-01-07, 3, L;
2010-01-07, 2, N;
2010-01-07, 0, D;
2010-01-07, 6, L;
2010-01-07, 4, E;
2010-01-07, 31, DH;
2010-01-07, 8, L;
2010-01-07, 19, E;
2010-01-07, 15, L;
2010-01-07, 16, N;
2010-01-07, 13, L;
2010-01-07, 21, N;
2010-01-07, 20, DH;
2010-01-07, 46, N;
2010-01-07, 10, L;
2010-01-08, 36, L;
2010-01-08, 34, DH;
2010-01-08, 38, L;
2010-01-08, 43, L;
2010-01-08, 41, D;
2010-01-08, 40, L;
2010-01-08, 22, L;
2010-01-08, 24, E;
2010-01-08, 25, D;
2010-01-08, 26, N;
2010-01-08, 29, E;
2010-01-08, 3, N;
2010-01-08, 2, N;
2010-01-08, 7, D;
2010-01-08, 5, E;
2010-01-08, 31, DH;
2010-01-08, 8, E;
2010-01-08, 19, E;
2010-01-08, 18, N;
2010-01-08, 13, E;
2010-01-08, 14, N;
2010-01-08, 11, E;
2010-01-08, 12, E;
2010-01-08, 21, L;
2010-01-08, 48, D;
2010-01-08, 45, L;
2010-01-08, 44, L;
2010-01-08, 47, N;
2010-01-08, 46, D;
2010-01-09, 36, E;
2010-01-09, 37, D;
2010-01-09, 38, L;
2010-01-09, 43, N;
2010-01-09, 41, D;
2010-01-09, 40, E;
2010-01-09, 22, E;
2010-01-09, 24, N;
2010-01-09, 29, L;
2010-01-09, 6, L;
2010-01-09, 5, N;
2010-01-09, 4, N;
2010-01-09, 19, D;
2010-01-09, 18, DH;
2010-01-09, 14, E;
2010-01-09, 11, L;
2010-01-09, 12, E;
2010-01-09, 48, L;
2010-01-09, 45, L;
2010-01-09, 47, E;
2010-01-10, 36, E;
2010-01-10, 37, D;
2010-01-10, 38, L;
2010-01-10, 43, N;
2010-01-10, 41, D;
2010-01-10, 40, E;
2010-01-10, 22, E;
2010-01-10, 24, N;
2010-01-10, 29, L;
2010-01-10, 6, L;
2010-01-10, 5, N;
2010-01-10, 4, N;
2010-01-10, 19, D;
2010-01-10, 18, DH;
2010-01-10, 14, E;
2010-01-10, 11, L;
2010-01-10, 12, E;
2010-01-10, 48, L;
2010-01-10, 45, L;
2010-01-10, 47, E;
2010-01-11, 36, E;
2010-01-11, 33, L;
2010-01-11, 39, DH;
2010-01-11, 41, L;
2010-01-11, 23, D;
2010-01-11, 24, D;
2010-01-11, 25, L;
2010-01-11, 28, DH;
2010-01-11, 3, N;
2010-01-11, 1, E;
2010-01-11, 0, E;
2010-01-11, 7, N;
2010-01-11, 30, E;
2010-01-11, 5, N;
2010-01-11, 32, L;
2010-01-11, 4, L;
2010-01-11, 8, N;
2010-01-11, 19, N;
2010-01-11, 17, D;
2010-01-11, 18, E;
2010-01-11, 16, E;
2010-01-11, 14, D;
2010-01-11, 11, E;
2010-01-11, 12, D;
2010-01-11, 21, L;
2010-01-11, 20, N;
2010-01-11, 48, E;
2010-01-11, 45, L;
2010-01-11, 44, L;
2010-01-12, 35, D;
2010-01-12, 33, E;
2010-01-12, 34, L;
2010-01-12, 39, N;
2010-01-12, 37, E;
2010-01-12, 38, N;
2010-01-12, 43, N;
2010-01-12, 40, L;
2010-01-12, 23, E;
2010-01-12, 24, L;
2010-01-12, 28, D;
2010-01-12, 3, N;
2010-01-12, 0, E;
2010-01-12, 7, E;
2010-01-12, 30, E;
2010-01-12, 6, DH;
2010-01-12, 32, N;
2010-01-12, 4, L;
2010-01-12, 31, D;
2010-01-12, 9, L;
2010-01-12, 19, D;
2010-01-12, 17, N;
2010-01-12, 18, L;
2010-01-12, 16, D;
2010-01-12, 14, E;
2010-01-12, 11, L;
2010-01-12, 21, DH;
2010-01-12, 44, E;
2010-01-12, 10, L;
2010-01-13, 35, L;
2010-01-13, 33, DH;
2010-01-13, 39, D;
2010-01-13, 37, L;
2010-01-13, 38, D;
2010-01-13, 42, D;
2010-01-13, 23, E;
2010-01-13, 24, E;
2010-01-13, 25, N;
2010-01-13, 26, E;
2010-01-13, 27, DH;
2010-01-13, 3, E;
2010-01-13, 2, L;
2010-01-13, 0, D;
2010-01-13, 7, N;
2010-01-13, 30, L;
2010-01-13, 5, L;
2010-01-13, 31, E;
2010-01-13, 9, N;
2010-01-13, 8, N;
2010-01-13, 17, L;
2010-01-13, 18, L;
2010-01-13, 16, E;
2010-01-13, 13, E;
2010-01-13, 12, E;
2010-01-13, 45, L;
2010-01-13, 44, N;
2010-01-13, 46, D;
2010-01-13, 10, N;
2010-01-14, 33, N;
2010-01-14, 34, L;
2010-01-14, 37, L;
2010-01-14, 38, D;
2010-01-14, 42, N;
2010-01-14, 41, L;
2010-01-14, 40, E;
2010-01-14, 23, E;
2010-01-14, 26, E;
2010-01-14, 29, L;
2010-01-14, 3, D;
2010-01-14, 1, L;
2010-01-14, 7, E;
2010-01-14, 6, N;
2010-01-14, 32, N;
2010-01-14, 4, E;
2010-01-14, 31, N;
2010-01-14, 8, D;
2010-01-14, 19, L;
2010-01-14, 15, L;
2010-01-14, 16, E;
2010-01-14, 14, DH;
2010-01-14, 11, D;
2010-01-14, 12, N;
2010-01-14, 21, DH;
2010-01-14, 20, L;
2010-01-14, 48, E;
2010-01-14, 44, D;
2010-01-14, 47, E;
2010-01-15, 35, N;
2010-01-15, 39, E;
2010-01-15, 37, L;
2010-01-15, 43, D;
2010-01-15, 42, N;
2010-01-15, 41, E;
2010-01-15, 22, D;
2010-01-15, 23, E;
2010-01-15, 24, E;
2010-01-15, 25, N;
2010-01-15, 26, D;
2010-01-15, 27, L;
2010-01-15, 28, N;
2010-01-15, 29, E;
2010-01-15, 2, L;
2010-01-15, 0, E;
2010-01-15, 30, D;
2010-01-15, 6, D;
2010-01-15, 5, E;
2010-01-15, 32, E;
2010-01-15, 9, DH;
2010-01-15, 8, N;
2010-01-15, 17, L;
2010-01-15, 16, N;
2010-01-15, 13, L;
2010-01-15, 14, DH;
2010-01-15, 21, L;
2010-01-15, 20, L;
2010-01-15, 46, L;
2010-01-16, 39, D;
2010-01-16, 43, L;
2010-01-16, 40, L;
2010-01-16, 22, E;
2010-01-16, 25, N;
2010-01-16, 26, D;
2010-01-16, 27, E;
2010-01-16, 28, D;
2010-01-16, 29, N;
2010-01-16, 1, N;
2010-01-16, 30, DH;
2010-01-16, 32, N;
2010-01-16, 9, E;
2010-01-16, 19, L;
2010-01-16, 17, E;
2010-01-16, 15, E;
2010-01-16, 13, E;
2010-01-16, 14, L;
2010-01-16, 21, L;
2010-01-16, 47, L;
2010-01-17, 39, D;
2010-01-17, 43, L;
2010-01-17, 40, L;
2010-01-17, 22, E;
2010-01-17, 25, N;
2010-01-17, 26, D;
2010-01-17, 27, E;
2010-01-17, 28, D;
2010-01-17, 29, N;
2010-01-17, 1, N;
2010-01-17, 30, DH;
2010-01-17, 32, N;
2010-01-17, 9, E;
2010-01-17, 19, L;
2010-01-17, 17, E;
2010-01-17, 15, E;
2010-01-17, 13, E;
2010-01-17, 14, L;
2010-01-17, 21, L;
2010-01-17, 47, L;
2010-01-18, 37, L;
2010-01-18, 38, E;
2010-01-18, 42, L;
2010-01-18, 41, N;
2010-01-18, 40, N;
2010-01-18, 22, L;
2010-01-18, 23, E;
2010-01-18, 24, D;
2010-01-18, 25, D;
2010-01-18, 27, D;
2010-01-18, 1, L;
2010-01-18, 7, E;
2010-01-18, 30, N;
2010-01-18, 6, L;
2010-01-18, 5, E;
2010-01-18, 31, D;
2010-01-18, 8, N;
2010-01-18, 18, E;
2010-01-18, 15, L;
2010-01-18, 16, N;
2010-01-18, 13, E;
2010-01-18, 11, L;
2010-01-18, 12, E;
2010-01-18, 21, DH;
2010-01-18, 20, N;
2010-01-18, 48, D;
2010-01-18, 44, E;
2010-01-18, 46, L;
2010-01-18, 10, DH;
2010-01-19, 35, L;
2010-01-19, 36, L;
2010-01-19, 33, N;
2010-01-19, 34, D;
2010-01-19, 43, D;
2010-01-19, 42, E;
2010-01-19, 40, N;
2010-01-19, 24, L;
2010-01-19, 25, E;
2010-01-19, 26, D;
2010-01-19, 28, L;
2010-01-19, 29, E;
2010-01-19, 3, DH;
2010-01-19, 2, N;
2010-01-19, 1, N;
2010-01-19, 7, L;
2010-01-19, 6, E;
2010-01-19, 32, N;
2010-01-19, 4, DH;
2010-01-19, 8, D;
2010-01-19, 19, E;
2010-01-19, 18, L;
2010-01-19, 15, N;
2010-01-19, 13, D;
2010-01-19, 11, E;
2010-01-19, 20, L;
2010-01-19, 48, E;
2010-01-19, 44, L;
2010-01-19, 47, E;
2010-01-20, 33, E;
2010-01-20, 39, E;
2010-01-20, 41, N;
2010-01-20, 22, D;
2010-01-20, 23, D;
2010-01-20, 25, E;
2010-01-20, 26, L;
2010-01-20, 28, DH;
2010-01-20, 29, N;
2010-01-20, 3, N;
2010-01-20, 2, L;
2010-01-20, 1, DH;
2010-01-20, 0, N;
2010-01-20, 7, L;
2010-01-20, 6, E;
2010-01-20, 5, E;
2010-01-20, 32, L;
2010-01-20, 31, L;
2010-01-20, 8, D;
2010-01-20, 19, L;
2010-01-20, 17, E;
2010-01-20, 13, E;
2010-01-20, 11, L;
2010-01-20, 21, D;
2010-01-20, 48, N;
2010-01-20, 45, D;
2010-01-20, 44, N;
2010-01-20, 47, L;
2010-01-20, 10, E;
2010-01-21, 36, DH;
2010-01-21, 33, N;
2010-01-21, 38, E;
2010-01-21, 42, L;
2010-01-21, 41, E;
2010-01-21, 40, E;
2010-01-21, 23, D;
2010-01-21, 24, N;
2010-01-21, 27, L;
2010-01-21, 28, E;
2010-01-21, 29, E;
2010-01-21, 3, N;
2010-01-21, 1, DH;
2010-01-21, 6, L;
2010-01-21, 5, L;
2010-01-21, 32, E;
2010-01-21, 31, L;
2010-01-21, 9, L;
2010-01-21, 8, D;
2010-01-21, 17, D;
2010-01-21, 15, E;
2010-01-21, 16, N;
2010-01-21, 11, N;
2010-01-21, 12, D;
2010-01-21, 21, N;
2010-01-21, 20, D;
2010-01-21, 44, E;
2010-01-21, 46, L;
2010-01-21, 10, L;
2010-01-22, 35, D;
2010-01-22, 37, E;
2010-01-22, 38, D;
2010-01-22, 43, L;
2010-01-22, 42, E;
2010-01-22, 23, E;
2010-01-22, 24, DH;
2010-01-22, 26, E;
2010-01-22, 28, N;
2010-01-22, 29, D;
2010-01-22, 1, L;
2010-01-22, 7, L;
2010-01-22, 30, D;
2010-01-22, 6, E;
2010-01-22, 32, N;
2010-01-22, 4, L;
2010-01-22, 9, N;
2010-01-22, 8, E;
2010-01-22, 17, N;
2010-01-22, 18, L;
2010-01-22, 15, E;
2010-01-22, 16, N;
2010-01-22, 13, L;
2010-01-22, 14, L;
2010-01-22, 21, D;
2010-01-22, 45, N;
2010-01-22, 47, L;
2010-01-22, 46, E;
2010-01-22, 10, DH;
2010-01-23, 35, L;
2010-01-23, 37, D;
2010-01-23, 38, N;
2010-01-23, 43, N;
2010-01-23, 23, L;
2010-01-23, 26, L;
2010-01-23, 27, E;
2010-01-23, 28, L;
2010-01-23, 2, L;
2010-01-23, 0, N;
2010-01-23, 4, DH;
2010-01-23, 8, E;
2010-01-23, 18, L;
2010-01-23, 15, E;
2010-01-23, 16, D;
2010-01-23, 13, N;
2010-01-23, 14, E;
2010-01-23, 45, E;
2010-01-23, 47, E;
2010-01-23, 46, D;
2010-01-24, 35, L;
2010-01-24, 37, D;
2010-01-24, 38, N;
2010-01-24, 43, N;
2010-01-24, 23, L;
2010-01-24, 26, L;
2010-01-24, 27, E;
2010-01-24, 28, L;
2010-01-24, 2, L;
2010-01-24, 0, N;
2010-01-24, 4, DH;
2010-01-24, 8, E;
2010-01-24, 18, L;
2010-01-24, 15, E;
2010-01-24, 16, D;
2010-01-24, 13, N;
2010-01-24, 14, E;
2010-01-24, 45, E;
2010-01-24, 47, E;
2010-01-24, 46, D;
2010-01-25, 36, L;
2010-01-25, 33, D;
2010-01-25, 39, N;
2010-01-25, 42, E;
2010-01-25, 41, D;
2010-01-25, 22, E;
2010-01-25, 24, DH;
2010-01-25, 25, E;
2010-01-25, 26, DH;
2010-01-25, 27, E;
2010-01-25, 2, E;
2010-01-25, 1, N;
2010-01-25, 0, N;
2010-01-25, 7, L;
2010-01-25, 30, E;
2010-01-25, 6, L;
2010-01-25, 32, D;
2010-01-25, 31, D;
2010-01-25, 9, E;
2010-01-25, 18, L;
2010-01-25, 15, N;
2010-01-25, 16, L;
2010-01-25, 11, L;
2010-01-25, 12, E;
2010-01-25, 21, L;
2010-01-25, 20, L;
2010-01-25, 44, N;
2010-01-25, 47, N;
2010-01-25, 10, D;
2010-01-26, 35, DH;
2010-01-26, 36, E;
2010-01-26, 34, E;
2010-01-26, 37, L;
2010-01-26, 38, E;
2010-01-26, 43, N;
2010-01-26, 42, L;
2010-01-26, 40, E;
2010-01-26, 22, D;
2010-01-26, 24, D;
2010-01-26, 25, N;
2010-01-26, 28, E;
2010-01-26, 29, DH;
2010-01-26, 1, N;
2010-01-26, 0, L;
2010-01-26, 7, L;
2010-01-26, 30, E;
2010-01-26, 5, L;
2010-01-26, 4, D;
2010-01-26, 31, E;
2010-01-26, 8, N;
2010-01-26, 15, D;
2010-01-26, 16, L;
2010-01-26, 14, D;
2010-01-26, 12, N;
2010-01-26, 21, E;
2010-01-26, 20, N;
2010-01-26, 46, L;
2010-01-26, 10, L;
2010-01-27, 36, N;
2010-01-27, 34, D;
2010-01-27, 39, N;
2010-01-27, 37, N;
2010-01-27, 43, L;
2010-01-27, 41, E;
2010-01-27, 40, D;
2010-01-27, 22, N;
2010-01-27, 23, E;
2010-01-27, 24, L;
2010-01-27, 28, D;
2010-01-27, 3, E;
2010-01-27, 2, D;
2010-01-27, 1, E;
2010-01-27, 0, L;
2010-01-27, 5, N;
2010-01-27, 4, D;
2010-01-27, 9, L;
2010-01-27, 19, N;
2010-01-27, 17, E;
2010-01-27, 18, L;
2010-01-27, 13, L;
2010-01-27, 14, DH;
2010-01-27, 12, E;
2010-01-27, 20, L;
2010-01-27, 48, DH;
2010-01-27, 45, E;
2010-01-27, 47, E;
2010-01-27, 10, L;
2010-01-28, 35, L;
2010-01-28, 33, L;
2010-01-28, 34, D;
2010-01-28, 39, E;
2010-01-28, 38, L;
2010-01-28, 22, DH;
2010-01-28, 23, L;
2010-01-28, 24, E;
2010-01-28, 25, L;
2010-01-28, 26, L;
2010-01-28, 27, L;
2010-01-28, 28, D;
2010-01-28, 2, DH;
2010-01-28, 0, N;
2010-01-28, 5, E;
2010-01-28, 32, E;
2010-01-28, 4, D;
2010-01-28, 9, N;
2010-01-28, 8, L;
2010-01-28, 19, E;
2010-01-28, 17, D;
2010-01-28, 15, N;
2010-01-28, 16, D;
2010-01-28, 13, N;
2010-01-28, 12, N;
2010-01-28, 45, E;
2010-01-28, 44, E;
2010-01-28, 47, E;
2010-01-28, 46, N;
