////////////////////////////////////////////////////////////////////
SOLUTION = long_late02;
2010-01-12, 18, N;
2010-01-12, 16, D;
2010-01-12, 14, D;
2010-01-12, 11, E;
2010-01-12, 49, N;
2010-01-12, 48, E;
2010-01-12, 45, L;
2010-01-12, 44, N;
2010-01-12, 47, E;
2010-01-12, 46, N;
2010-01-12, 10, D;
2010-01-13, 35, E;
2010-01-13, 36, N;
2010-01-13, 34, D;
2010-01-13, 39, L;
2010-01-13, 37, E;
2010-01-13, 38, L;
2010-01-13, 43, E;
2010-01-13, 42, D;
2010-01-13, 41, N;
2010-01-13, 40, L;
2010-01-13, 24, N;
2010-01-13, 25, N;
2010-01-13, 27, E;
2010-01-13, 1, D;
2010-01-13, 0, DH;
2010-01-13, 31, DH;
2010-01-13, 9, L;
2010-01-13, 8, E;
2010-01-13, 19, L;
2010-01-13, 17, L;
2010-01-13, 16, L;
2010-01-13, 14, E;
2010-01-13, 11, D;
2010-01-13, 21, E;
2010-01-13, 48, E;
2010-01-13, 45, N;
2010-01-13, 47, E;
2010-01-13, 10, E;
2010-01-14, 35, N;
2010-01-14, 36, N;
2010-01-14, 33, D;
2010-01-14, 34, E;
2010-01-14, 39, N;
2010-01-14, 37, E;
2010-01-14, 38, L;
2010-01-14, 42, L;
2010-01-14, 40, L;
2010-01-14, 22, E;
2010-01-14, 23, N;
2010-01-14, 24, L;
2010-01-14, 25, N;
2010-01-14, 26, E;
2010-01-14, 27, D;
2010-01-14, 28, D;
2010-01-14, 29, E;
2010-01-14, 1, L;
2010-01-14, 0, D;
2010-01-14, 30, DH;
2010-01-14, 32, E;
2010-01-14, 31, DH;
2010-01-14, 14, E;
2010-01-14, 11, L;
2010-01-14, 21, E;
2010-01-14, 20, D;
2010-01-14, 48, E;
2010-01-14, 45, L;
2010-01-14, 47, E;
2010-01-14, 10, N;
2010-01-15, 33, D;
2010-01-15, 34, E;
2010-01-15, 22, D;
2010-01-15, 23, L;
2010-01-15, 24, N;
2010-01-15, 25, N;
2010-01-15, 26, D;
2010-01-15, 27, E;
2010-01-15, 28, D;
2010-01-15, 29, D;
2010-01-15, 3, L;
2010-01-15, 2, N;
2010-01-15, 1, L;
2010-01-15, 0, DH;
2010-01-15, 7, E;
2010-01-15, 30, DH;
2010-01-15, 6, E;
2010-01-15, 5, N;
2010-01-15, 32, E;
2010-01-15, 4, L;
2010-01-15, 31, L;
2010-01-15, 18, E;
2010-01-15, 15, E;
2010-01-15, 13, L;
2010-01-15, 14, N;
2010-01-15, 11, L;
2010-01-15, 12, E;
2010-01-15, 21, E;
2010-01-15, 20, E;
2010-01-15, 10, N;
2010-01-16, 33, L;
2010-01-16, 22, E;
2010-01-16, 23, N;
2010-01-16, 26, E;
2010-01-16, 28, E;
2010-01-16, 29, D;
2010-01-16, 3, L;
2010-01-16, 2, L;
2010-01-16, 7, N;
2010-01-16, 30, DH;
2010-01-16, 6, N;
2010-01-16, 5, L;
2010-01-16, 32, D;
2010-01-16, 4, L;
2010-01-16, 18, D;
2010-01-16, 15, E;
2010-01-16, 13, N;
2010-01-16, 12, E;
2010-01-16, 21, E;
2010-01-16, 20, E;
2010-01-17, 33, L;
2010-01-17, 22, E;
2010-01-17, 23, N;
2010-01-17, 26, E;
2010-01-17, 28, E;
2010-01-17, 29, D;
2010-01-17, 3, L;
2010-01-17, 2, L;
2010-01-17, 7, N;
2010-01-17, 30, DH;
2010-01-17, 6, N;
2010-01-17, 5, L;
2010-01-17, 32, D;
2010-01-17, 4, L;
2010-01-17, 18, D;
2010-01-17, 15, E;
2010-01-17, 13, N;
2010-01-17, 12, E;
2010-01-17, 21, E;
2010-01-17, 20, E;
2010-01-18, 35, N;
2010-01-18, 39, D;
2010-01-18, 37, E;
2010-01-18, 43, D;
2010-01-18, 41, L;
2010-01-18, 40, E;
2010-01-18, 22, E;
2010-01-18, 26, D;
2010-01-18, 28, L;
2010-01-18, 3, N;
2010-01-18, 2, L;
2010-01-18, 0, DH;
2010-01-18, 7, L;
2010-01-18, 30, DH;
2010-01-18, 6, N;
2010-01-18, 5, L;
2010-01-18, 4, N;
2010-01-18, 9, E;
2010-01-18, 8, E;
2010-01-18, 19, D;
2010-01-18, 17, E;
2010-01-18, 18, E;
2010-01-18, 15, E;
2010-01-18, 16, N;
2010-01-18, 13, L;
2010-01-18, 12, D;
2010-01-18, 20, N;
2010-01-18, 49, E;
2010-01-18, 44, E;
2010-01-18, 46, L;
2010-01-19, 35, N;
2010-01-19, 39, E;
2010-01-19, 37, E;
2010-01-19, 43, D;
2010-01-19, 41, L;
2010-01-19, 40, E;
2010-01-19, 3, N;
2010-01-19, 2, N;
2010-01-19, 1, DH;
2010-01-19, 0, DH;
2010-01-19, 7, L;
2010-01-19, 6, N;
2010-01-19, 5, L;
2010-01-19, 4, N;
2010-01-19, 9, E;
2010-01-19, 8, E;
2010-01-19, 19, E;
2010-01-19, 17, D;
2010-01-19, 18, E;
2010-01-19, 15, D;
2010-01-19, 16, L;
2010-01-19, 13, N;
2010-01-19, 14, E;
2010-01-19, 11, E;
2010-01-19, 12, L;
2010-01-19, 49, L;
2010-01-19, 48, D;
2010-01-19, 44, D;
2010-01-19, 46, L;
2010-01-19, 10, E;
2010-01-20, 36, N;
2010-01-20, 38, D;
2010-01-20, 43, E;
2010-01-20, 42, E;
2010-01-20, 3, L;
2010-01-20, 2, N;
2010-01-20, 1, DH;
2010-01-20, 0, D;
2010-01-20, 7, N;
2010-01-20, 6, L;
2010-01-20, 5, L;
2010-01-20, 4, L;
2010-01-20, 31, DH;
2010-01-20, 9, N;
2010-01-20, 8, E;
2010-01-20, 19, N;
2010-01-20, 17, E;
2010-01-20, 18, E;
2010-01-20, 15, E;
2010-01-20, 16, L;
2010-01-20, 13, L;
2010-01-20, 14, E;
2010-01-20, 11, E;
2010-01-20, 12, L;
2010-01-20, 48, D;
2010-01-20, 45, E;
2010-01-20, 47, D;
2010-01-20, 10, E;
2010-01-21, 36, N;
2010-01-21, 33, E;
2010-01-21, 34, E;
2010-01-21, 38, L;
2010-01-21, 43, N;
2010-01-21, 42, N;
2010-01-21, 23, E;
2010-01-21, 24, D;
2010-01-21, 25, N;
2010-01-21, 26, L;
2010-01-21, 27, D;
2010-01-21, 28, D;
2010-01-21, 29, E;
2010-01-21, 1, D;
2010-01-21, 0, DH;
2010-01-21, 30, E;
2010-01-21, 32, D;
2010-01-21, 31, DH;
2010-01-21, 9, L;
2010-01-21, 8, N;
2010-01-21, 19, L;
2010-01-21, 17, E;
2010-01-21, 16, L;
2010-01-21, 14, E;
2010-01-21, 11, N;
2010-01-21, 21, E;
2010-01-21, 48, E;
2010-01-21, 45, E;
2010-01-21, 47, L;
2010-01-21, 10, L;
2010-01-22, 35, D;
2010-01-22, 33, D;
2010-01-22, 34, E;
2010-01-22, 39, E;
2010-01-22, 37, L;
2010-01-22, 41, N;
2010-01-22, 40, L;
2010-01-22, 22, E;
2010-01-22, 23, E;
2010-01-22, 24, E;
2010-01-22, 25, N;
2010-01-22, 26, N;
2010-01-22, 27, E;
2010-01-22, 28, D;
2010-01-22, 29, E;
2010-01-22, 1, DH;
2010-01-22, 0, E;
2010-01-22, 30, DH;
2010-01-22, 32, E;
2010-01-22, 31, D;
2010-01-22, 9, L;
2010-01-22, 8, N;
2010-01-22, 19, N;
2010-01-22, 17, E;
2010-01-22, 16, L;
2010-01-22, 14, L;
2010-01-22, 11, N;
2010-01-22, 21, D;
2010-01-22, 20, L;
2010-01-22, 10, L;
2010-01-23, 35, D;
2010-01-23, 33, E;
2010-01-23, 34, D;
2010-01-23, 39, E;
2010-01-23, 37, L;
2010-01-23, 41, N;
2010-01-23, 40, L;
2010-01-23, 22, E;
2010-01-23, 23, E;
2010-01-23, 24, N;
2010-01-23, 25, N;
2010-01-23, 26, N;
2010-01-23, 27, E;
2010-01-23, 28, L;
2010-01-23, 29, D;
2010-01-23, 30, E;
2010-01-23, 32, L;
2010-01-23, 31, DH;
2010-01-23, 21, E;
2010-01-23, 20, L;
2010-01-24, 35, D;
2010-01-24, 33, E;
2010-01-24, 34, D;
2010-01-24, 39, E;
2010-01-24, 37, L;
2010-01-24, 41, N;
2010-01-24, 40, L;
2010-01-24, 22, E;
2010-01-24, 23, E;
2010-01-24, 24, N;
2010-01-24, 25, N;
2010-01-24, 26, N;
2010-01-24, 27, E;
2010-01-24, 28, L;
2010-01-24, 29, D;
2010-01-24, 30, E;
2010-01-24, 32, L;
2010-01-24, 31, DH;
2010-01-24, 21, E;
2010-01-24, 20, L;
2010-01-25, 35, D;
2010-01-25, 33, E;
2010-01-25, 34, E;
2010-01-25, 22, L;
2010-01-25, 23, N;
2010-01-25, 25, L;
2010-01-25, 26, N;
2010-01-25, 27, L;
2010-01-25, 28, L;
2010-01-25, 29, D;
2010-01-25, 3, N;
2010-01-25, 2, D;
2010-01-25, 1, DH;
2010-01-25, 0, E;
2010-01-25, 7, L;
2010-01-25, 30, DH;
2010-01-25, 6, N;
2010-01-25, 5, E;
2010-01-25, 32, L;
2010-01-25, 4, N;
2010-01-25, 8, E;
2010-01-25, 17, D;
2010-01-25, 18, E;
2010-01-25, 15, D;
2010-01-25, 13, N;
2010-01-25, 12, E;
2010-01-25, 20, L;
2010-01-25, 49, E;
2010-01-25, 44, E;
2010-01-25, 46, E;
2010-01-26, 36, D;
2010-01-26, 38, E;
2010-01-26, 42, D;
2010-01-26, 22, N;
2010-01-26, 3, L;
2010-01-26, 2, E;
2010-01-26, 1, DH;
2010-01-26, 0, DH;
2010-01-26, 7, L;
2010-01-26, 6, L;
2010-01-26, 5, D;
2010-01-26, 4, N;
2010-01-26, 9, D;
2010-01-26, 8, N;
2010-01-26, 19, E;
2010-01-26, 17, E;
2010-01-26, 18, N;
2010-01-26, 15, E;
2010-01-26, 16, E;
2010-01-26, 13, L;
2010-01-26, 14, E;
2010-01-26, 11, N;
2010-01-26, 12, E;
2010-01-26, 20, L;
2010-01-26, 49, D;
2010-01-26, 45, L;
2010-01-26, 44, L;
2010-01-26, 47, E;
2010-01-26, 46, E;
2010-01-26, 10, N;
2010-01-27, 36, D;
2010-01-27, 38, D;
2010-01-27, 42, D;
2010-01-27, 3, N;
2010-01-27, 2, E;
2010-01-27, 1, DH;
2010-01-27, 0, DH;
2010-01-27, 7, L;
2010-01-27, 6, N;
2010-01-27, 5, E;
2010-01-27, 4, L;
2010-01-27, 9, E;
2010-01-27, 8, L;
2010-01-27, 19, E;
2010-01-27, 17, E;
2010-01-27, 18, N;
2010-01-27, 15, E;
2010-01-27, 16, D;
2010-01-27, 13, L;
2010-01-27, 14, E;
2010-01-27, 11, L;
2010-01-27, 12, E;
2010-01-27, 49, E;
2010-01-27, 45, N;
2010-01-27, 44, L;
2010-01-27, 47, E;
2010-01-27, 46, N;
2010-01-27, 10, L;
2010-01-28, 36, L;
2010-01-28, 38, E;
2010-01-28, 43, D;
2010-01-28, 42, E;
2010-01-28, 3, N;
2010-01-28, 2, D;
2010-01-28, 1, DH;
2010-01-28, 0, DH;
2010-01-28, 7, L;
2010-01-28, 6, N;
2010-01-28, 5, E;
2010-01-28, 4, L;
2010-01-28, 9, E;
2010-01-28, 8, N;
2010-01-28, 19, D;
2010-01-28, 17, D;
2010-01-28, 18, L;
2010-01-28, 15, E;
2010-01-28, 16, D;
2010-01-28, 13, N;
2010-01-28, 14, E;
2010-01-28, 11, L;
2010-01-28, 12, E;
2010-01-28, 49, E;
2010-01-28, 48, E;
2010-01-28, 45, L;
2010-01-28, 44, N;
2010-01-28, 47, E;
2010-01-28, 46, L;
2010-01-28, 10, N;
