////////////////////////////////////////////////////////////////////
SOLUTION = medium_late04;
2010-01-15, 28, L;
2010-01-15, 29, N;
2010-01-15, 3, L;
2010-01-15, 2, E;
2010-01-15, 0, D;
2010-01-15, 6, L;
2010-01-15, 5, E;
2010-01-15, 9, N;
2010-01-15, 8, E;
2010-01-16, 17, L;
2010-01-16, 18, E;
2010-01-16, 13, E;
2010-01-16, 14, L;
2010-01-16, 11, L;
2010-01-16, 3, L;
2010-01-16, 0, E;
2010-01-16, 5, N;
2010-01-16, 4, E;
2010-01-16, 9, N;
2010-01-16, 8, D;
2010-01-17, 17, L;
2010-01-17, 18, E;
2010-01-17, 13, E;
2010-01-17, 14, L;
2010-01-17, 11, L;
2010-01-17, 3, L;
2010-01-17, 0, E;
2010-01-17, 5, N;
2010-01-17, 4, E;
2010-01-17, 9, N;
2010-01-17, 8, D;
2010-01-18, 19, N;
2010-01-18, 17, L;
2010-01-18, 18, E;
2010-01-18, 15, E;
2010-01-18, 16, E;
2010-01-18, 13, L;
2010-01-18, 12, E;
2010-01-18, 21, L;
2010-01-18, 20, D;
2010-01-18, 22, D;
2010-01-18, 24, E;
2010-01-18, 25, D;
2010-01-18, 3, L;
2010-01-18, 2, L;
2010-01-18, 10, E;
2010-01-18, 1, N;
2010-01-18, 0, N;
2010-01-18, 7, L;
2010-01-18, 6, E;
2010-01-18, 5, L;
2010-01-18, 4, D;
2010-01-18, 9, L;
2010-01-18, 8, E;
2010-01-19, 19, L;
2010-01-19, 15, E;
2010-01-19, 16, E;
2010-01-19, 12, D;
2010-01-19, 21, L;
2010-01-19, 20, D;
2010-01-19, 22, E;
2010-01-19, 24, L;
2010-01-19, 25, E;
2010-01-19, 2, L;
2010-01-19, 10, N;
2010-01-19, 1, L;
2010-01-19, 7, N;
2010-01-19, 6, E;
2010-01-19, 8, N;
2010-01-20, 16, E;
2010-01-20, 12, D;
2010-01-20, 20, E;
2010-01-20, 23, L;
2010-01-20, 25, E;
2010-01-20, 26, L;
2010-01-20, 27, N;
2010-01-20, 28, E;
2010-01-20, 29, D;
2010-01-20, 2, N;
2010-01-20, 10, L;
2010-01-20, 1, L;
2010-01-20, 7, L;
2010-01-20, 6, E;
2010-01-21, 12, L;
2010-01-21, 20, E;
2010-01-21, 23, N;
2010-01-21, 26, L;
2010-01-21, 27, L;
2010-01-21, 28, E;
2010-01-21, 29, E;
2010-01-21, 2, L;
2010-01-21, 10, N;
2010-01-21, 1, L;
2010-01-21, 7, N;
2010-01-21, 6, D;
2010-01-21, 5, E;
2010-01-21, 4, E;
2010-01-21, 9, D;
2010-01-22, 17, E;
2010-01-22, 18, D;
2010-01-22, 13, L;
2010-01-22, 14, D;
2010-01-22, 11, E;
2010-01-22, 26, N;
2010-01-22, 27, L;
2010-01-22, 28, L;
2010-01-22, 29, L;
2010-01-22, 3, L;
2010-01-22, 10, N;
2010-01-22, 0, E;
2010-01-22, 5, N;
2010-01-22, 4, E;
2010-01-22, 9, E;
2010-01-23, 19, N;
2010-01-23, 17, L;
2010-01-23, 18, E;
2010-01-23, 13, L;
2010-01-23, 14, E;
2010-01-23, 11, L;
2010-01-23, 3, N;
2010-01-23, 0, E;
2010-01-23, 5, L;
2010-01-23, 4, D;
2010-01-23, 9, E;
2010-01-24, 19, N;
2010-01-24, 17, L;
2010-01-24, 18, E;
2010-01-24, 13, L;
2010-01-24, 14, E;
2010-01-24, 11, L;
2010-01-24, 3, N;
2010-01-24, 0, E;
2010-01-24, 5, L;
2010-01-24, 4, D;
2010-01-24, 9, E;
2010-01-25, 19, N;
2010-01-25, 17, N;
2010-01-25, 18, L;
2010-01-25, 15, N;
2010-01-25, 16, E;
2010-01-25, 13, L;
2010-01-25, 14, L;
2010-01-25, 11, L;
2010-01-25, 21, L;
2010-01-25, 20, D;
2010-01-25, 22, E;
2010-01-25, 23, L;
2010-01-25, 24, D;
2010-01-25, 3, L;
2010-01-25, 2, E;
2010-01-25, 10, D;
2010-01-25, 1, E;
2010-01-25, 0, E;
2010-01-25, 7, E;
2010-01-25, 6, E;
2010-01-25, 5, L;
2010-01-25, 4, E;
2010-01-25, 8, D;
2010-01-26, 15, L;
2010-01-26, 16, E;
2010-01-26, 11, L;
2010-01-26, 12, E;
2010-01-26, 21, N;
2010-01-26, 20, E;
2010-01-26, 22, D;
2010-01-26, 23, L;
2010-01-26, 24, E;
2010-01-26, 2, N;
2010-01-26, 10, L;
2010-01-26, 1, N;
2010-01-26, 7, E;
2010-01-26, 6, L;
2010-01-26, 8, D;
2010-01-27, 15, L;
2010-01-27, 16, D;
2010-01-27, 12, E;
2010-01-27, 21, L;
2010-01-27, 20, E;
2010-01-27, 22, D;
2010-01-27, 23, L;
2010-01-27, 24, E;
2010-01-27, 2, N;
2010-01-27, 10, L;
2010-01-27, 1, L;
2010-01-27, 7, E;
2010-01-27, 6, N;
2010-01-27, 8, E;
2010-01-28, 15, L;
2010-01-28, 16, E;
2010-01-28, 12, E;
2010-01-28, 21, L;
2010-01-28, 20, D;
2010-01-28, 22, E;
2010-01-28, 23, N;
2010-01-28, 24, E;
2010-01-28, 2, L;
2010-01-28, 10, N;
2010-01-28, 1, L;
2010-01-28, 7, E;
2010-01-28, 6, L;
2010-01-28, 9, D;
2010-01-28, 8, N;
