////////////////////////////////////////////////////////////////////
SOLUTION = medium_late02;
2010-01-21, 10, E;
2010-01-21, 1, E;
2010-01-21, 6, E;
2010-01-21, 5, D;
2010-01-21, 4, N;
2010-01-21, 9, E;
2010-01-22, 17, L;
2010-01-22, 18, E;
2010-01-22, 13, E;
2010-01-22, 14, L;
2010-01-22, 11, E;
2010-01-22, 21, L;
2010-01-22, 23, D;
2010-01-22, 26, N;
2010-01-22, 27, E;
2010-01-22, 28, N;
2010-01-22, 29, E;
2010-01-22, 3, N;
2010-01-22, 0, D;
2010-01-22, 5, E;
2010-01-22, 4, L;
2010-01-22, 9, L;
2010-01-22, 8, L;
2010-01-23, 17, L;
2010-01-23, 18, E;
2010-01-23, 13, D;
2010-01-23, 11, L;
2010-01-23, 21, L;
2010-01-23, 23, E;
2010-01-23, 27, E;
2010-01-23, 29, E;
2010-01-23, 3, N;
2010-01-23, 0, L;
2010-01-23, 8, N;
2010-01-24, 17, L;
2010-01-24, 18, E;
2010-01-24, 13, D;
2010-01-24, 11, L;
2010-01-24, 21, L;
2010-01-24, 23, E;
2010-01-24, 27, E;
2010-01-24, 29, E;
2010-01-24, 3, N;
2010-01-24, 0, L;
2010-01-24, 8, N;
2010-01-25, 19, N;
2010-01-25, 18, L;
2010-01-25, 15, L;
2010-01-25, 16, E;
2010-01-25, 21, L;
2010-01-25, 20, E;
2010-01-25, 22, E;
2010-01-25, 24, E;
2010-01-25, 25, D;
2010-01-25, 3, L;
2010-01-25, 2, L;
2010-01-25, 1, E;
2010-01-25, 0, L;
2010-01-25, 7, E;
2010-01-25, 5, N;
2010-01-25, 4, D;
2010-01-25, 8, N;
2010-01-26, 19, L;
2010-01-26, 15, L;
2010-01-26, 16, N;
2010-01-26, 14, E;
2010-01-26, 12, E;
2010-01-26, 20, E;
2010-01-26, 22, D;
2010-01-26, 24, L;
2010-01-26, 25, E;
2010-01-26, 26, E;
2010-01-26, 2, L;
2010-01-26, 10, N;
2010-01-26, 1, L;
2010-01-26, 7, D;
2010-01-26, 6, L;
2010-01-26, 5, N;
2010-01-26, 4, E;
2010-01-27, 15, L;
2010-01-27, 16, L;
2010-01-27, 14, E;
2010-01-27, 12, E;
2010-01-27, 20, D;
2010-01-27, 22, E;
2010-01-27, 24, N;
2010-01-27, 25, E;
2010-01-27, 26, E;
2010-01-27, 2, N;
2010-01-27, 10, N;
2010-01-27, 1, L;
2010-01-27, 7, D;
2010-01-27, 6, L;
2010-01-27, 5, L;
2010-01-27, 4, E;
2010-01-27, 9, L;
2010-01-28, 15, L;
2010-01-28, 16, L;
2010-01-28, 14, E;
2010-01-28, 12, E;
2010-01-28, 20, D;
2010-01-28, 22, E;
2010-01-28, 24, N;
2010-01-28, 25, E;
2010-01-28, 26, D;
2010-01-28, 2, N;
2010-01-28, 10, L;
2010-01-28, 1, N;
2010-01-28, 7, E;
2010-01-28, 6, L;
2010-01-28, 5, L;
2010-01-28, 4, E;
2010-01-28, 9, L;
