////////////////////////////////////////////////////////////////////
SOLUTION = medium_late01;
2010-01-24, 0, L;
2010-01-24, 5, L;
2010-01-24, 4, D;
2010-01-24, 8, E;
2010-01-25, 19, E;
2010-01-25, 18, N;
2010-01-25, 15, D;
2010-01-25, 16, L;
2010-01-25, 13, N;
2010-01-25, 14, N;
2010-01-25, 11, L;
2010-01-25, 12, L;
2010-01-25, 20, E;
2010-01-25, 23, E;
2010-01-25, 24, L;
2010-01-25, 3, E;
2010-01-25, 2, E;
2010-01-25, 10, E;
2010-01-25, 1, E;
2010-01-25, 0, L;
2010-01-25, 7, E;
2010-01-25, 5, L;
2010-01-25, 4, L;
2010-01-25, 9, D;
2010-01-25, 8, L;
2010-01-26, 19, L;
2010-01-26, 18, L;
2010-01-26, 15, L;
2010-01-26, 16, N;
2010-01-26, 13, L;
2010-01-26, 12, N;
2010-01-26, 20, E;
2010-01-26, 24, N;
2010-01-26, 2, E;
2010-01-26, 10, D;
2010-01-26, 1, E;
2010-01-26, 7, D;
2010-01-26, 6, E;
2010-01-26, 9, E;
2010-01-26, 8, L;
2010-01-27, 18, N;
2010-01-27, 16, L;
2010-01-27, 13, N;
2010-01-27, 12, L;
2010-01-27, 20, E;
2010-01-27, 24, L;
2010-01-27, 2, E;
2010-01-27, 10, L;
2010-01-27, 1, D;
2010-01-27, 7, D;
2010-01-27, 6, E;
2010-01-27, 9, E;
2010-01-28, 19, E;
2010-01-28, 17, L;
2010-01-28, 18, L;
2010-01-28, 15, E;
2010-01-28, 16, L;
2010-01-28, 13, L;
2010-01-28, 12, L;
2010-01-28, 21, N;
2010-01-28, 20, E;
2010-01-28, 22, E;
2010-01-28, 23, D;
2010-01-28, 24, N;
2010-01-28, 27, L;
2010-01-28, 3, E;
2010-01-28, 2, D;
2010-01-28, 10, L;
2010-01-28, 1, E;
2010-01-28, 7, E;
2010-01-28, 6, E;
2010-01-28, 4, L;
2010-01-28, 9, N;
